,Title,Item,Platform,Division,Sales Units,Sales Amount,Month,Coop_expense,Paid_PP,Material_COGS,Royalty,Marginal Profit,Game Type
6882,03-2019 : SNK Heroines : SNK Heroines NSW PAL,SNH1-NSW-EU-VG-SP,NSW,EU Games : EU Games-STORE,,,,,,,,0.0,Physical
6883,03-2019 : SNK Heroines : SNK Heroines NSW PAL,SNH1-NSW-EU-VG-DE,NSW,EU Games : EU Games-STORE,,,,,,,,0.0,Physical
6884,03-2019 : SNK Heroines : SNK Heroines NSW PAL,SNH1-NSW-EU-VG,NSW,EU Games : EU Games-STORE,,,,,,,,0.0,Physical
6885,03-2019 : Touhou Genso Wanderer Reloaded : TGW Reloaded PS4,TGW2-PS4-EU-VG-DLC,PS4,EU Games,1.0,2.43,2025-03,,,,,2.43,Digital Add-on content
6886,03-2019 : Touhou Genso Wanderer Reloaded : TGW Reloaded PS4,TGW2-PS4-EU-VG-DLC,PS4,EU Games,1.0,24.04,2025-02,,,,,24.04,Digital Add-on content
6887,03-2019 : Touhou Genso Wanderer Reloaded : TGW Reloaded PS4,TGW2-PS4-EU-VG-PSNE,PS4,EU Games,10.0,92.03,2025-03,,,,,92.03,Digital Full Game
6888,03-2019 : Touhou Genso Wanderer Reloaded : TGW Reloaded PS4,TGW2-PS4-EU-VG-PSNE,PS4,EU Games,1.0,38.03,2025-01,,,,,38.03,Digital Full Game
6889,03-2019 : Touhou Genso Wanderer Reloaded : TGW Reloaded PS4,TGW2-PS4-EU-VG-PSNE,PS4,EU Games,9.0,160.01,2025-02,,,,,160.01,Digital Full Game
6890,03-2019 : Disgaea 1 Complete,D1C1-GDS-WS-POS1,GDS,NA Games : NA Games-STORE,,,,,,,,0.0,Goods
6891,03-2019 : Penny Punching Princess : Penny Punching Princess PSV,PPP1-PSV-US-VG-PSN,PSV,NA Games,1.0,27.99,2025-03,,,,14.0,13.989999999999998,Digital Full Game
6892,03-2019 : Lost Child : Lost Child PSV,TLC1-PSV-US-VG-PSN,PSV,NA Games,1.0,34.99,2025-01,,,,,34.99,Digital Full Game
6893,03-2019 : Lost Child : Lost Child PSV,TLC1-PSV-US-VG-PSN,PSV,NA Games,1.0,34.99,2025-03,,,,,34.99,Digital Full Game
6894,03-2019 : Lost Child : Lost Child PSV,TLC1-PSV-US-VG-DLC,PSV,NA Games,,,,,,,,0.0,Digital Add-on content
6895,03-2019 : Lost Child : Lost Child PS4,TLC1-PS4-US-VG-DLC,PS4,NA Games,,,,,,,,0.0,Digital Add-on content
6896,03-2019 : Lost Child : Lost Child PS4,TLC1-PS4-US-VG-PSN,PS4,NA Games,,,,,,,,0.0,Digital Full Game
6897,03-2019 : Labyrinth of Refrain : Labyrinth of Refrain PS4,LOR1-PS4-WS-VG-PE-S1,PS4,NA Games : NA Games-STORE,,,,,,,,0.0,Physical
6898,03-2019 : Labyrinth of Refrain : Labyrinth of Refrain NSW,LOR1-NSW-WS-VG-PE-S1,NSW,NA Games : NA Games-STORE,,,,,,,,0.0,Physical
6899,03-2019 : Labyrinth of Refrain,LOR1-GDS-WS-CARD,GDS,NA Games : NA Games-STORE,,,,,,,,0.0,Components
6900,03-2019 : SNK Heroines : SNK Heroines PS4 PAL,SNH1-PS4-EU-VG,PS4,EU Games,,,,,,,,0.0,Physical
6901,03-2019 : Disgaea 1 Complete,D1C1-GDS-WS-COA,GDS,NA Games : NA Games-STORE,,,,,,,,0.0,Components
6902,03-2019 : Labyrinth of Refrain : Labyrinth of Refrain PS4 PAL,LOR1-PS4-EU-VG-PE,PS4,EU Games : EU Games-STORE,,,,,,,,0.0,Physical
6903,03-2019 : Labyrinth of Refrain : Labyrinth of Refrain NSW PAL,LOR1-NSW-EU-VG-PE,NSW,EU Games : EU Games-STORE,,,,,,,,0.0,Physical
6904,03-2019 : SNK Heroines : SNK Heroines PS4 PAL,SNH1-PS4-EU-VG-PE,PS4,EU Games : EU Games-STORE,,,,,,,,0.0,Physical
6905,03-2019 : SNK Heroines : SNK Heroines NSW PAL,SNH1-NSW-EU-VG-PE,NSW,EU Games : EU Games-STORE,,,,,,,,0.0,Physical
6906,03-2019 : Disgaea 1 Complete : Disgaea 1 Complete NSW,D1C1-NSW-EU-CART,NSW,EU Games,,,,,,,,0.0,Physical
6907,03-2019 : Disgaea 1 Complete : Disgaea 1 Complete NSW,D1C1-NSW-US-CART,NSW,NA Games,,,,,,,,0.0,Physical
6908,03-2019 : SNK 40th Anniversary Collection,SNA1-GDS-WS-VG-PE-BOX,GDS,NA Games : NA Games-STORE,,,,,,,,0.0,Components
6909,Goods,LPB1-OTH-WS-PLU1,OTH,NA Games : NA Games-STORE,,,,,,,,0.0,Goods
6910,Goods,LPB1-OTH-WS-STD1,OTH,NA Games : NA Games-STORE,,,,,,,,0.0,Goods
6911,03-2019 : The Liar Princess &Blind Prince : The Liar Princess NSW,LPB1-NSW-WS-VG-PE,NSW,NA Games : NA Games-STORE,,,,,,,,0.0,Physical
6912,03-2019 : The Liar Princess &Blind Prince : The Liar Princess PS4,LPB1-PS4-WS-VG-PE,PS4,NA Games : NA Games-STORE,,,,,,,,0.0,Physical
6913,03-2019 : Ys VIII Lacrimosa of Dana 2019 : Ys VIII Lacrimosa of Dana NSW,YSD1-NSW-EU-eshop,NSW,EU Games,80.0,1500.66,2025-01,,,,750.33,750.33,Digital Full Game
6914,03-2019 : Ys VIII Lacrimosa of Dana 2019 : Ys VIII Lacrimosa of Dana NSW,YSD1-NSW-EU-eshop,NSW,EU Games,232.0,2971.57,2025-02,,,,1485.79,1485.7800000000002,Digital Full Game
6915,03-2019 : Ys VIII Lacrimosa of Dana 2019 : Ys VIII Lacrimosa of Dana NSW,YSD1-NSW-EU-eshop,NSW,EU Games,29.0,715.6,2025-03,,,,357.8,357.8,Digital Full Game
6916,03-2019 : Ys VIII Lacrimosa of Dana 2019 : Ys VIII Lacrimosa of Dana NSW,YSD1-NSW-US-eshop,NSW,NA Games,277.0,5069.44,2025-02,,,,2534.72,2534.72,Digital Full Game
6917,03-2019 : Ys VIII Lacrimosa of Dana 2019 : Ys VIII Lacrimosa of Dana NSW,YSD1-NSW-US-eshop,NSW,NA Games,466.0,6902.45,2025-03,,,,3451.23,3451.22,Digital Full Game
6918,03-2019 : Ys VIII Lacrimosa of Dana 2019 : Ys VIII Lacrimosa of Dana NSW,YSD1-NSW-US-eshop,NSW,NA Games,491.0,7344.5,2025-01,,,,3672.25,3672.25,Digital Full Game
6919,03-2019 : Ys VIII Lacrimosa of Dana 2019 : Ys VIII Lacrimosa of Dana NSW,YSD1-NSW-US-eshop-DLC,NSW,NA Games,550.0,450.74,2025-01,,,,225.37,225.37,Digital Add-on content
6920,03-2019 : Ys VIII Lacrimosa of Dana 2019 : Ys VIII Lacrimosa of Dana NSW,YSD1-NSW-US-eshop-DLC,NSW,NA Games,270.0,225.2,2025-03,,,,112.6,112.6,Digital Add-on content
6921,03-2019 : Ys VIII Lacrimosa of Dana 2019 : Ys VIII Lacrimosa of Dana NSW,YSD1-NSW-US-eshop-DLC,NSW,NA Games,395.0,328.54,2025-02,,,,164.27,164.27,Digital Add-on content
6922,03-2019 : Ys VIII Lacrimosa of Dana 2019 : Ys VIII Lacrimosa of Dana NSW,YSD1-NSW-EU-eshop-DLC,NSW,EU Games,46.0,35.95,2025-03,,,,17.98,17.970000000000002,Digital Add-on content
6923,03-2019 : Ys VIII Lacrimosa of Dana 2019 : Ys VIII Lacrimosa of Dana NSW,YSD1-NSW-EU-eshop-DLC,NSW,EU Games,100.0,73.82,2025-01,,,,36.91,36.91,Digital Add-on content
6924,03-2019 : Ys VIII Lacrimosa of Dana 2019 : Ys VIII Lacrimosa of Dana NSW,YSD1-NSW-EU-eshop-DLC,NSW,EU Games,160.0,112.19,2025-02,,,,56.1,56.089999999999996,Digital Add-on content
6925,03-2019 : Lost Child : Lost Child NSW,TLC1-NSW-EU-eshop,NSW,EU Games,,,,,,,,0.0,Digital Full Game
6926,03-2019 : Lost Child : Lost Child NSW,TLC1-NSW-US-eshop,NSW,NA Games,,,,,,,,0.0,Digital Full Game
6927,03-2019 : Happy Birthdays : Happy Birthdays NSW,BTH1-NSW-US-eshop,NSW,NA Games,26.0,359.9,2025-01,,,,,359.9,Digital Full Game
6928,03-2019 : Happy Birthdays : Happy Birthdays NSW,BTH1-NSW-US-eshop,NSW,NA Games,7.0,195.93,2025-03,,,,,195.93,Digital Full Game
6929,03-2019 : Happy Birthdays : Happy Birthdays NSW,BTH1-NSW-US-eshop,NSW,NA Games,6.0,161.35,2025-02,,,,,161.35,Digital Full Game
6930,03-2019 : Happy Birthdays : Happy Birthdays NSW,BTH1-NSW-EU-eshop,NSW,EU Games,4.0,101.01,2025-02,,,,,101.01,Digital Full Game
6931,03-2019 : Happy Birthdays : Happy Birthdays NSW,BTH1-NSW-EU-eshop,NSW,EU Games,28.0,162.56,2025-01,,,,,162.56,Digital Full Game
6932,03-2019 : Happy Birthdays : Happy Birthdays NSW,BTH1-NSW-EU-eshop,NSW,EU Games,13.0,99.22,2025-03,,,,,99.22,Digital Full Game
6933,03-2019 : Disgaea 5 Complete 2019 : Disgaea 5 Complete STEAM,DIS5-STM-PC-DAB,STM,PC,68.0,71.56,2025-02,,,,32.2,39.36,Digital Add-on content
6934,03-2019 : Disgaea 5 Complete 2019 : Disgaea 5 Complete STEAM,DIS5-STM-PC-DAB,STM,PC,478.0,296.97,2025-01,,,,133.64,163.33000000000004,Digital Add-on content
6935,03-2019 : Disgaea 5 Complete 2019 : Disgaea 5 Complete STEAM,DIS5-STM-PC-DAB,STM,PC,18.0,44.94,2025-03,,,,20.22,24.72,Digital Add-on content
6936,03-2019 : Disgaea 5 Complete 2019 : Disgaea 5 Complete STEAM,DIS5-STM-PC-VG-PE,STM,PC,,,,,,,,0.0,Digital Full Game
6937,03-2018 : 25th Ward : 25th Ward STEAM,SIL2-TOM-PC-DLC,TOM,PC,,,,,,,,0.0,Digital Add-on content
6938,03-2019 : Lost Child : Lost Child PSV PAL,TLC1-PSV-EU-VG-DLC,PSV,EU Games,,,,,,,,0.0,Digital Add-on content
6939,03-2019 : Lost Child : Lost Child PSV PAL,TLC1-PSV-EU-VG-PSNE,PSV,EU Games,,,,,,,,0.0,Digital Full Game
6940,03-2019 : Lost Child : Lost Child PS4 PAL,TLC1-PS4-EU-DLC,PS4,EU Games,,,,,,,,0.0,Digital Add-on content
6941,03-2019 : Lost Child : Lost Child PS4 PAL,TLC1-PS4-EU-PSNE,PS4,EU Games,,,,,,,,0.0,Digital Full Game
6942,03-2019 : Labyrinth of Refrain : Labyrinth of Refrain PS4,LOR1-PS4-WS-VG,PS4,NA Games : NA Games-STORE,,,,,,,,0.0,Physical
6943,03-2019 : Labyrinth of Refrain : Labyrinth of Refrain PS4,LOR1-PS4-US-VG,PS4,NA Games,,,,,,,,0.0,Physical
6944,03-2019 : Labyrinth of Refrain : Labyrinth of Refrain NSW,LOR1-NSW-WS-VG,NSW,NA Games : NA Games-STORE,,,,,,,,0.0,Physical
6945,03-2019 : Labyrinth of Refrain : Labyrinth of Refrain NSW,LOR1-NSW-US-CART,NSW,NA Games,,,,,,,,0.0,Physical
6946,03-2019 : Labyrinth of Refrain : Labyrinth of Refrain NSW,LOR1-NSW-EU-CART,NSW,EU Games,,,,,,,,0.0,Physical
6947,03-2019 : God Wars 2019 : God Wars NSW,GOW1-NSW-EU-VG-PE,NSW,EU Games : EU Games-STORE,,,,,,,,0.0,Physical
6948,03-2019 : God Wars 2019 : God Wars NSW,GOW1-NSW-WS-VG,NSW,NA Games : NA Games-STORE,,,,,,,,0.0,Physical
6949,03-2019 : God Wars 2019 : God Wars NSW,GOW1-NSW-US-VG,NSW,NA Games,,,,,,,,0.0,Physical
6950,03-2019 : SNK Heroines : SNK Heroines PS4,SNH1-PS4-WS-VG,PS4,NA Games : NA Games-STORE,,,,,,,,0.0,Physical
6951,03-2019 : God Wars 2019 : God Wars NSW,GOW1-NSW-EU-CART,NSW,EU Games,,,,,,,,0.0,Physical
6952,03-2019 : Fallen Legion : Fallen Legion NSW,FAL1-NSW-EU-eshop,NSW,EU Games,2.0,6.75,2025-01,,,,,6.75,Digital Full Game
6953,03-2019 : Fallen Legion : Fallen Legion NSW,FAL1-NSW-EU-eshop,NSW,EU Games,19.0,57.76,2025-02,,,,,57.76,Digital Full Game
6954,03-2019 : Fallen Legion : Fallen Legion NSW,FAL1-NSW-US-eshop,NSW,NA Games,1.0,27.99,2025-02,,,,,27.99,Digital Full Game
6955,03-2019 : Fallen Legion : Fallen Legion NSW,FAL1-NSW-US-eshop,NSW,NA Games,1.0,27.99,2025-03,,,,,27.99,Digital Full Game
6956,03-2019 : Fallen Legion : Fallen Legion NSW,FAL1-NSW-US-eshop,NSW,NA Games,65.0,224.64,2025-01,,,,,224.64,Digital Full Game
6957,03-2019 : Disgaea 5 Complete 2019 : Disgaea 5 Complete STEAM,DIS5-STM-PC-VG,STM,PC,343.0,3863.36,2025-02,,,,1738.51,2124.8500000000004,Digital Full Game
6958,03-2019 : Disgaea 5 Complete 2019 : Disgaea 5 Complete STEAM,DIS5-STM-PC-VG,STM,PC,146.0,3268.37,2025-03,,,,1470.77,1797.6,Digital Full Game
6959,03-2019 : Disgaea 5 Complete 2019 : Disgaea 5 Complete STEAM,DIS5-STM-PC-VG,STM,PC,2257.0,12472.11,2025-01,,,,5612.45,6859.660000000001,Digital Full Game
6960,Steam titles : Assault Spy,ASP1-STM-PC-VG,STM,PC,155.0,504.29,2025-02,,,,,504.29,Digital Full Game
6961,Steam titles : Assault Spy,ASP1-STM-PC-VG,STM,PC,22.0,269.79,2025-03,,,,,269.79,Digital Full Game
6962,Steam titles : Assault Spy,ASP1-STM-PC-VG,STM,PC,1183.0,2458.92,2025-01,,,,,2458.92,Digital Full Game
6963,03-2019 : God Wars 2019 : God Wars NSW,GOW1-NSW-US-CART,NSW,NA Games,,,,,,,,0.0,Physical
6964,03-2019 : Fallen Legion : Fallen Legion NSW,FAL1-NSW-EU-VG-PE,NSW,EU Games : EU Games-STORE,,,,,,,,0.0,Physical
6965,03-2019 : Ys VIII Lacrimosa of Dana 2019 : Ys VIII Lacrimosa of Dana NSW,YSD1-NSW-EU-VG-PE,NSW,EU Games : EU Games-STORE,,,,,,,,0.0,Physical
6966,03-2019 : Lost Child : Lost Child PS4 PAL,TLC1-PS4-EU-VG-PE,PS4,EU Games : EU Games-STORE,,,,,,,,0.0,Physical
6967,03-2019 : Lost Child : Lost Child NSW,TLC1-NSW-EU-VG-PE,NSW,EU Games : EU Games-STORE,,,,,,,,0.0,Physical
6968,Disgaea,DIS-OTH-WS-SCR-S1,OTH,NA Games : NA Games-STORE,,,,,,,,0.0,Goods
6969,03-2018 : Ys VIII-Lacrimosa of Dana,YSD1-OTH-WS-PIN-S1,OTH,NA Games : NA Games-STORE,,,,,,,,0.0,Goods
6970,03-2019 : Disgaea 1 Complete,D1C1-GDS-WS-VG-PE-BOX,GDS,NA Games : NA Games-STORE,,,,,,,,0.0,Components
6971,03-2019 : The Caligula Effect-Overdose : The Caligula Effect PS4,CEO1-PS4-WS-VG-PE,PS4,NA Games : NA Games-STORE,,,,,,,,0.0,Physical
6972,03-2019 : The Caligula Effect-Overdose : The Caligula Effect NSW,CEO1-NSW-WS-VG-PE,NSW,NA Games : NA Games-STORE,,,,,,,,0.0,Physical
6973,03-2019 : Princess Guide : The Princess Guide,TPG1-OTH-WS-MEP1,OTH,NA Games : NA Games-STORE,,,,,,,,0.0,Goods
6974,03-2019 : Princess Guide : Princess Guide NSW,TPG1-NSW-WS-VG-PE,NSW,NA Games : NA Games-STORE,,,,,,,,0.0,Physical
6975,03-2019 : Princess Guide : Princess Guide PS4,TPG1-PS4-WS-VG-PE,PS4,NA Games : NA Games-STORE,,,,,,,,0.0,Physical
6976,Goods,TPG1-APP-WS-CAP1,APP,NA Games : NA Games-STORE,,,,,,,,0.0,Goods
6977,Goods,TPG1-OTH-WS-CHM1,OTH,NA Games : NA Games-STORE,,,,,,,,0.0,Goods
6978,03-2019 : Disgaea 1 Complete,D1C1-GDS-WS-PIN1,GDS,NA Games : NA Games-STORE,,,,,,,,0.0,Components
6979,03-2019 : Metal Max Xeno : Metal Max Xeno PS4,MMX1-PS4-WS-PIN1,PS4,NA Games : NA Games-STORE,,,,,,,,0.0,Physical
6980,03-2019 : Labyrinth of Refrain,LOR1-GDS-WS-BKM,GDS,NA Games : NA Games-STORE,,,,,,,,0.0,Components
6981,03-2019 : Labyrinth of Refrain,LOR1-GDS-WS-PIN1,GDS,NA Games : NA Games-STORE,,,,,,,,0.0,Components
6982,03-2019 : SNK Heroines,SNH1-GDS-WS-PIN1,GDS,NA Games : NA Games-STORE,,,,,,,,0.0,Components
6983,03-2019 : Labyrinth of Refrain : Labyrinth of Refrain PS4 PAL,LOR1-PS4-EU-VG-BLX,PS4,EU Games,,,,,,,,0.0,Physical
6984,03-2019 : Labyrinth of Refrain : Labyrinth of Refrain PS4 PAL,LOR1-PS4-EU-VG-UK,PS4,EU Games,,,,,,,,0.0,Physical
6985,03-2019 : Labyrinth of Refrain : Labyrinth of Refrain PS4 PAL,LOR1-PS4-EU-VG-FR,PS4,EU Games,,,,,,,,0.0,Physical
6986,03-2019 : Labyrinth of Refrain : Labyrinth of Refrain PS4 PAL,LOR1-PS4-EU-VG-AU,PS4,EU Games,,,,,,,,0.0,Physical
6987,03-2019 : Labyrinth of Refrain : Labyrinth of Refrain PS4 PAL,LOR1-PS4-EU-VG-IT,PS4,EU Games,,,,,,,,0.0,Physical
6988,03-2019 : Labyrinth of Refrain : Labyrinth of Refrain PS4 PAL,LOR1-PS4-EU-VG-SP,PS4,EU Games,,,,,,,,0.0,Physical
6989,03-2019 : Labyrinth of Refrain : Labyrinth of Refrain PS4 PAL,LOR1-PS4-EU-VG-DE,PS4,EU Games,,,,,,,,0.0,Physical
6990,03-2019 : Labyrinth of Refrain : Labyrinth of Refrain PS4 PAL,LOR1-PS4-EU-VG,PS4,EU Games,,,,,,,,0.0,Physical
6991,03-2019 : God Wars 2019 : God Wars NSW,GOW1-NSW-EU-VG-BLX,NSW,EU Games,,,,,,,,0.0,Physical
6992,03-2019 : God Wars 2019 : God Wars NSW,GOW1-NSW-EU-VG-UK,NSW,EU Games,,,,,,,,0.0,Physical
6993,03-2019 : God Wars 2019 : God Wars NSW,GOW1-NSW-EU-VG-FR,NSW,EU Games,,,,,,,,0.0,Physical
6994,03-2019 : God Wars 2019 : God Wars NSW,GOW1-NSW-EU-VG-AU,NSW,EU Games,,,,,,,,0.0,Physical
6995,03-2019 : God Wars 2019 : God Wars NSW,GOW1-NSW-EU-VG-IT,NSW,EU Games,,,,,,,,0.0,Physical
6996,03-2019 : God Wars 2019 : God Wars NSW,GOW1-NSW-EU-VG-SP,NSW,EU Games,,,,,,,,0.0,Physical
6997,03-2019 : God Wars 2019 : God Wars NSW,GOW1-NSW-EU-VG-DE,NSW,EU Games,,,,,,,,0.0,Physical
6998,03-2019 : God Wars 2019 : God Wars NSW,GOW1-NSW-EU-VG,NSW,EU Games,,,,,,,,0.0,Physical
6999,03-2019 : SNK Heroines,SNH1-GDS-WS-TWL,GDS,NA Games : NA Games-STORE,,,,,,,,0.0,Components
7000,03-2019 : Labyrinth of Refrain,LOR1-GDS-WS-VG-PE-BOX,GDS,NA Games : NA Games-STORE,,,,,,,,0.0,Components
7001,03-2019 : Metal Max Xeno : Metal Max Xeno PS4,MMX1-PS4-WS-VG-PE-BOX,PS4,NA Games : NA Games-STORE,,,,,,,,0.0,Physical
7002,03-2019 : Ys VIII Lacrimosa of Dana 2019 : Ys VIII Lacrimosa of Dana STEAM,YSD1-STM-PC-DLC,STM,PC,6292.0,2134.49,2025-03,,,,,2134.49,Digital Add-on content
7003,03-2019 : Ys VIII Lacrimosa of Dana 2019 : Ys VIII Lacrimosa of Dana STEAM,YSD1-STM-PC-DLC,STM,PC,12543.0,4027.86,2025-01,,,,,4027.86,Digital Add-on content
7004,03-2019 : Ys VIII Lacrimosa of Dana 2019 : Ys VIII Lacrimosa of Dana STEAM,YSD1-STM-PC-DLC,STM,PC,2202.0,860.3,2025-02,,,,,860.3,Digital Add-on content
7005,03-2018 : Ys VIII-Lacrimosa of Dana : Ys VIII PS4,YSD1-PS4-WS-VG-SE,PS4,NA Games : NA Games-STORE,,,,,,,,0.0,Physical
7006,03-2019 : Penny Punching Princess : Penny Punching Princess NSW US,PPP1-NSW-US-eshop,NSW,NA Games,122.0,359.09,2025-01,,,,179.55,179.53999999999996,Digital Full Game
7007,03-2019 : Penny Punching Princess : Penny Punching Princess NSW US,PPP1-NSW-US-eshop,NSW,NA Games,2.0,55.98,2025-03,,,,27.99,27.99,Digital Full Game
7008,03-2018 : Witch and Hundred Knight 2 PS4,WHK2-PS4-US-VG-DLC,PS4,NA Games,164.0,125.36,2025-03,,,,62.68,62.68,Digital Add-on content
7009,03-2018 : Witch and Hundred Knight 2 PS4,WHK2-PS4-US-VG-DLC,PS4,NA Games,181.0,137.38,2025-01,,,,68.69,68.69,Digital Add-on content
7010,03-2018 : Witch and Hundred Knight 2 PS4,WHK2-PS4-US-VG-DLC,PS4,NA Games,111.0,82.51,2025-02,,,,41.26,41.25000000000001,Digital Add-on content
7011,03-2018 : Danganronpa V3 : Danganronpa V3 PS4,DNG3-PS4-US-VG-DLC,PS4,NA Games,,,,,,,,0.0,Digital Add-on content
7012,03-2018 : 25th Ward : 25th Ward PS4 PAL,SIL2-PS4-US-VG-PSN,PS4,NA Games,77.0,398.03,2025-03,,,,,398.03,Digital Full Game
7013,03-2018 : 25th Ward : 25th Ward PS4 PAL,SIL2-PS4-US-VG-PSN,PS4,NA Games,64.0,346.15,2025-02,,,,,346.15,Digital Full Game
7014,03-2018 : 25th Ward : 25th Ward PS4 PAL,SIL2-PS4-US-VG-PSN,PS4,NA Games,99.0,570.82,2025-01,,,,,570.82,Digital Full Game
7015,03-2018 : Witch and Hundred Knight 2 PS4,WHK2-PS4-US-VG-PSN,PS4,NA Games,547.0,2647.49,2025-01,,,,1323.75,1323.7399999999998,Digital Full Game
7016,03-2018 : Witch and Hundred Knight 2 PS4,WHK2-PS4-US-VG-PSN,PS4,NA Games,496.0,2431.25,2025-03,,,,1215.63,1215.62,Digital Full Game
7017,03-2018 : Witch and Hundred Knight 2 PS4,WHK2-PS4-US-VG-PSN,PS4,NA Games,362.0,1789.07,2025-02,,,,894.54,894.53,Digital Full Game
7018,03-2019 : The Longest 5 Minutes 2019 : The Longest 5 Minutes PSV,LFM1-PSV-US-VG-PSN,PSV,NA Games,,,,,,,,0.0,Digital Full Game
7019,Disgaea : Disgaea 5 PS4 US,DIS5-PS4-US-PSNOW,PS4,NA Games,1.0,5978.78,2025-02,,,,2989.39,2989.39,Digital Add-on content
7020,Grand Kingdom,GRK1-PS4-US-PSNOW,PS4,NA Games,,,,,,,,0.0,Digital Add-on content
7021,Disgaea : Disgaea 5 PS4 PAL,DIS5-PS4-EU-PSNOW,PS4,EU Games,1.0,1684.72,2025-03,,,,878.15,806.57,Digital Add-on content
7022,03-2019 : Yomawari The Long Night : Yomawari The Long Night NSW,YOM-NSW-WS-VG-PE,NSW,NA Games : NA Games-STORE,,,,,,,,0.0,Physical
7023,03-2019 : Ys VIII Lacrimosa of Dana 2019 : Ys VIII Lacrimosa of Dana NSW,YSD1-NSW-WS-VG,NSW,NA Games : NA Games-STORE,,,,,,,,0.0,Physical
7024,03-2018 : Witch and Hundred Knight 2 PS4,WHK2-PS4-EU-VG-DLC,PS4,EU Games,78.0,57.13,2025-03,,,,29.78,27.35,Digital Add-on content
7025,03-2018 : Witch and Hundred Knight 2 PS4,WHK2-PS4-EU-VG-DLC,PS4,EU Games,80.0,44.54,2025-02,,,,22.36,22.18,Digital Add-on content
7026,03-2018 : Witch and Hundred Knight 2 PS4,WHK2-PS4-EU-VG-DLC,PS4,EU Games,58.0,32.03,2025-01,,,,15.97,16.060000000000002,Digital Add-on content
7027,03-2018 : Witch and Hundred Knight 2 PS4,WHK2-PS4-EU-VG-PSNE,PS4,EU Games,161.0,734.5,2025-01,,,,366.2,368.3,Digital Full Game
7028,03-2018 : Witch and Hundred Knight 2 PS4,WHK2-PS4-EU-VG-PSNE,PS4,EU Games,162.0,704.41,2025-03,,,,367.17,337.23999999999995,Digital Full Game
7029,03-2018 : Witch and Hundred Knight 2 PS4,WHK2-PS4-EU-VG-PSNE,PS4,EU Games,99.0,385.75,2025-02,,,,193.62,192.13,Digital Full Game
7030,03-2019 : Penny Punching Princess : Penny Punching Princess PSV PAL,PPP1-PSV-EU-VG-PSNE,PSV,EU Games,,,,,,,,0.0,Digital Full Game
7031,Goods,D1C1-GDS-WS-PCS1,GDS,NA Games : NA Games-STORE,,,,,,,,0.0,Components
7032,03-2019 : Touhou Genso Wanderer Reloaded : TGW Reloaded NSW,TGW2-NSW-WS-VG,NSW,NA Games : NA Games-STORE,,,,,,,,0.0,Physical
7033,03-2019 : Touhou Genso Wanderer Reloaded : TGW Reloaded NSW,TGW2-NSW-US-VG,NSW,NA Games,,,,,,,,0.0,Physical
7034,03-2019 : Touhou Genso Wanderer Reloaded : TGW Reloaded PS4,TGW2-PS4-WS-VG,PS4,NA Games : NA Games-STORE,,,,,,,,0.0,Physical
7035,03-2019 : Touhou Genso Wanderer Reloaded : TGW Reloaded PS4,TGW2-PS4-US-VG,PS4,NA Games,,,,,,,,0.0,Physical
7036,03-2019 : Touhou Genso Wanderer Reloaded,TGW2-NSW-US-CART,NSW,NA Games,,,,,,,,0.0,Physical
7037,Goods,LOR1-OTH-WS-PIN1,OTH,NA Games : NA Games-STORE,,,,,,,,0.0,Goods
7038,03-2019 : God Wars 2019 : God Wars NSW,GOW1-NSW-WS-VG-PE-BOX,NSW,NA Games : NA Games-STORE,,,,,,,,0.0,Physical
7039,03-2019 : SNK Heroines,SNH1-GDS-WS-VG-PE-BOX,GDS,NA Games : NA Games-STORE,,,,,,,,0.0,Components
7040,03-2019 : SNK Heroines,SNH1-GDS-WS-WTB,GDS,NA Games : NA Games-STORE,,,,,,,,0.0,Components
7041,03-2019 : SNK Heroines,SNH1-GDS-WS-CAP,GDS,NA Games : NA Games-STORE,,,,,,,,0.0,Components
7042,03-2019 : Disgaea 1 Complete,D1C1-GDS-WS-PLU,GDS,NA Games : NA Games-STORE,,,,,,,,0.0,Components
7043,03-2019 : Labyrinth of Refrain,LOR1-GDS-EU-MBK-EN,GDS,EU Games : EU Games-STORE,,,,,,,,0.0,Components
7044,03-2019 : Labyrinth of Refrain,LOR1-NSW-EU-MBK-EN,NSW,EU Games,,,,,,,,0.0,Physical
7045,03-2019 : Labyrinth of Refrain,LOR1-GDS-US-MBK,GDS,NA Games : NA Games-STORE,,,,,,,,0.0,Components
7046,03-2020 : RPG Maker MV : RPG Maker MV NSW,RMM1-NSW-WS-VG-PE,NSW,NA Games : NA Games-STORE,,,,,,,,0.0,Physical
7047,03-2020 : RPG Maker MV : RPG Maker MV PS4,RMM1-PS4-WS-VG-PE,PS4,NA Games : NA Games-STORE,,,,,,,,0.0,Physical
7048,03-2019 : Penny Punching Princess : Penny Punching Princess NSW PAL,PPP1-NSW-EU-eshop,NSW,EU Games,37.0,94.56,2025-01,,,,47.28,47.28,Digital Full Game
7049,03-2019 : Penny Punching Princess : Penny Punching Princess NSW PAL,PPP1-NSW-EU-eshop,NSW,EU Games,28.0,68.92,2025-03,,,,34.46,34.46,Digital Full Game
7050,03-2018 : 25th Ward : 25th Ward STEAM,SIL2-STM-PC-DS,STM,PC,524.0,203.52,2025-01,,,,,203.52,Digital Add-on content
